/Applications/Rider.app/Contents/lib/ReSharperHost/macos-x64/dotnet/dotnet exec /Applications/Rider.app/Contents/lib/ReSharperHost/JetBrains.Debugger.Worker.exe --mode=client --frontend-port=62193 --plugins=/Applications/Rider.app/Contents/plugins/rider-unity/dotnetDebuggerWorker
log4net: Configuration update mode [Merge].
log4net: Logger [root] Level string is [DEBUG].
log4net: Logger [root] level set to [name="DEBUG",value=30000].
log4net: Loading Appender [ConsoleAppender] type: [log4net.Appender.ConsoleAppender]
log4net: Setting Property [Threshold] to Level value [DEBUG]
log4net: Converter [message] Option [] Format [min=-1,max=2147483647,leftAlign=False]
log4net: Converter [newline] Option [] Format [min=-1,max=2147483647,leftAlign=False]
log4net: Setting Property [ConversionPattern] to String value [%d [%t] %-5p %c - %m%n]
log4net: Converter [d] Option [] Format [min=-1,max=2147483647,leftAlign=False]
log4net: Converter [literal] Option [ [] Format [min=-1,max=2147483647,leftAlign=False]
log4net: Converter [t] Option [] Format [min=-1,max=2147483647,leftAlign=False]
log4net: Converter [literal] Option [] ] Format [min=-1,max=2147483647,leftAlign=False]
log4net: Converter [p] Option [] Format [min=5,max=2147483647,leftAlign=True]
log4net: Converter [literal] Option [ ] Format [min=-1,max=2147483647,leftAlign=False]
log4net: Converter [c] Option [] Format [min=-1,max=2147483647,leftAlign=False]
log4net: Converter [literal] Option [ - ] Format [min=-1,max=2147483647,leftAlign=False]
log4net: Converter [m] Option [] Format [min=-1,max=2147483647,leftAlign=False]
log4net: Converter [n] Option [] Format [min=-1,max=2147483647,leftAlign=False]
log4net: Setting Property [Layout] to object [log4net.Layout.PatternLayout]
log4net: Created Appender [ConsoleAppender]
log4net: Adding appender named [ConsoleAppender] to logger [root].
log4net: Hierarchy Threshold []
2022-02-08 15:30:49,379 [6] INFO  producer.Program - rdkafka#producer-1-[thrd::0/internal]: :0/internal: Enter main broker thread
2022-02-08 15:30:57,096 [9] INFO  producer.Program - rdkafka#producer-1-[thrd:main]: Transaction state change Ready -> InTransaction
2022-02-08 15:30:57,096 [1] INFO  producer.Program - Producer began one transaction
2022-02-08 15:30:57,096 [1] INFO  producer.Program - rdkafka#producer-1-[thrd:app]: Marked topic [1] as part of transaction: scheduling registration
2022-02-08 15:30:57,096 [1] INFO  producer.Program - rdkafka#producer-1-[thrd:app]: Marked topic [0] as part of transaction: not scheduling registration
2022-02-08 15:30:57,096 [1] INFO  producer.Program - rdkafka#producer-1-[thrd:app]: Marked topic [2] as part of transaction: not scheduling registration
2022-02-08 15:30:57,096 [1] INFO  producer.Program - rdkafka#producer-1-[thrd:app]: Marked topic [3] as part of transaction: not scheduling registration
2022-02-08 15:30:57,097 [9] INFO  producer.Program - rdkafka#producer-1-[thrd:main]: TxnCoordinator/3: Registering partitions with transaction
2022-02-08 15:30:57,097 [10] INFO  producer.Program - rdkafka#producer-1-[thrd:TxnCoordinator]: TxnCoordinator/3: Sent AddPartitionsToTxnRequest (v0, 78 bytes @ 0, CorrId 46)
2022-02-08 15:30:57,108 [10] INFO  producer.Program - rdkafka#producer-1-[thrd:TxnCoordinator]: TxnCoordinator/3: Received AddPartitionsToTxnResponse (v0, 43 bytes, CorrId 46, rtt 10.84ms)
2022-02-08 15:30:57,108 [9] INFO  producer.Program - rdkafka#producer-1-[thrd:main]: TxnCoordinator/3: AddPartitionsToTxn response: partition "topic": [1]: Broker: Producer attempted to update a transaction while another concurrent operation on the same transaction was ongoing
2022-02-08 15:30:57,128 [9] INFO  producer.Program - rdkafka#producer-1-[thrd:main]: TxnCoordinator/3: Registering partitions with transaction
2022-02-08 15:30:57,128 [10] INFO  producer.Program - rdkafka#producer-1-[thrd:TxnCoordinator]: TxnCoordinator/3: Sent AddPartitionsToTxnRequest (v0, 78 bytes @ 0, CorrId 47)
2022-02-08 15:30:57,162 [10] INFO  producer.Program - rdkafka#producer-1-[thrd:TxnCoordinator]: TxnCoordinator/3: Received AddPartitionsToTxnResponse (v0, 43 bytes, CorrId 47, rtt 33.50ms)
2022-02-08 15:30:57,162 [9] INFO  producer.Program - rdkafka#producer-1-[thrd:main]: TxnCoordinator/3: AddPartitionsToTxn response: partition "topic": [1]: Broker: Producer attempted to update a transaction while another concurrent operation on the same transaction was ongoing
2022-02-08 15:30:57,185 [9] INFO  producer.Program - rdkafka#producer-1-[thrd:main]: TxnCoordinator/3: Registering partitions with transaction
2022-02-08 15:30:57,185 [10] INFO  producer.Program - rdkafka#producer-1-[thrd:TxnCoordinator]: TxnCoordinator/3: Sent AddPartitionsToTxnRequest (v0, 78 bytes @ 0, CorrId 48)
2022-02-08 15:30:57,199 [10] INFO  producer.Program - rdkafka#producer-1-[thrd:TxnCoordinator]: TxnCoordinator/3: Received AddPartitionsToTxnResponse (v0, 43 bytes, CorrId 48, rtt 13.47ms)
2022-02-08 15:30:57,199 [9] INFO  producer.Program - rdkafka#producer-1-[thrd:main]: TxnCoordinator/3: AddPartitionsToTxn response: partition "topic": [1]: Broker: Producer attempted to update a transaction while another concurrent operation on the same transaction was ongoing
2022-02-08 15:30:57,220 [9] INFO  producer.Program - rdkafka#producer-1-[thrd:main]: TxnCoordinator/3: Registering partitions with transaction
2022-02-08 15:30:57,220 [10] INFO  producer.Program - rdkafka#producer-1-[thrd:TxnCoordinator]: TxnCoordinator/3: Sent AddPartitionsToTxnRequest (v0, 78 bytes @ 0, CorrId 49)
2022-02-08 15:30:57,237 [10] INFO  producer.Program - rdkafka#producer-1-[thrd:TxnCoordinator]: TxnCoordinator/3: Received AddPartitionsToTxnResponse (v0, 43 bytes, CorrId 49, rtt 17.03ms)
2022-02-08 15:30:57,237 [9] INFO  producer.Program - rdkafka#producer-1-[thrd:main]: TxnCoordinator/3: AddPartitionsToTxn response: partition "topic": [1]: Broker: Producer attempted to update a transaction while another concurrent operation on the same transaction was ongoing
2022-02-08 15:30:57,258 [9] INFO  producer.Program - rdkafka#producer-1-[thrd:main]: TxnCoordinator/3: Registering partitions with transaction
2022-02-08 15:30:57,258 [10] INFO  producer.Program - rdkafka#producer-1-[thrd:TxnCoordinator]: TxnCoordinator/3: Sent AddPartitionsToTxnRequest (v0, 78 bytes @ 0, CorrId 50)
2022-02-08 15:30:57,269 [10] INFO  producer.Program - rdkafka#producer-1-[thrd:TxnCoordinator]: TxnCoordinator/3: Received AddPartitionsToTxnResponse (v0, 43 bytes, CorrId 50, rtt 11.07ms)
2022-02-08 15:30:57,269 [9] INFO  producer.Program - rdkafka#producer-1-[thrd:main]: TxnCoordinator/3: AddPartitionsToTxn response: partition "topic": [1]: Broker: Producer attempted to update a transaction while another concurrent operation on the same transaction was ongoing
2022-02-08 15:30:57,293 [9] INFO  producer.Program - rdkafka#producer-1-[thrd:main]: TxnCoordinator/3: Registering partitions with transaction
2022-02-08 15:30:57,293 [10] INFO  producer.Program - rdkafka#producer-1-[thrd:TxnCoordinator]: TxnCoordinator/3: Sent AddPartitionsToTxnRequest (v0, 78 bytes @ 0, CorrId 51)
2022-02-08 15:30:57,432 [10] INFO  producer.Program - rdkafka#producer-1-[thrd:TxnCoordinator]: TxnCoordinator/3: Received AddPartitionsToTxnResponse (v0, 43 bytes, CorrId 51, rtt 139.03ms)
2022-02-08 15:30:57,432 [9] INFO  producer.Program - rdkafka#producer-1-[thrd:main]: topic [1] registered with transaction
2022-02-08 15:30:57,432 [9] INFO  producer.Program - rdkafka#producer-1-[thrd:main]: topic [0] registered with transaction
2022-02-08 15:30:57,432 [9] INFO  producer.Program - rdkafka#producer-1-[thrd:main]: topic [2] registered with transaction
2022-02-08 15:30:57,432 [9] INFO  producer.Program - rdkafka#producer-1-[thrd:main]: topic [3] registered with transaction
2022-02-08 15:30:57,432 [11] INFO  producer.Program - rdkafka#producer-1-[thrd:localhost:19094/bootstrap]: localhost:19094/3: topic [1]: Produce MessageSet with 4 message(s) (143 bytes, ApiVersion 7, MsgVersion 2, MsgId 17, BaseSeq 16, PID{Id:0,Epoch:0}, uncompressed)
2022-02-08 15:30:57,432 [11] INFO  producer.Program - rdkafka#producer-1-[thrd:localhost:19094/bootstrap]: localhost:19094/3: Sent ProduceRequest (v7, 209 bytes @ 0, CorrId 8)
2022-02-08 15:30:57,432 [8] INFO  producer.Program - rdkafka#producer-1-[thrd:localhost:19093/bootstrap]: localhost:19093/2: topic [0]: Produce MessageSet with 4 message(s) (144 bytes, ApiVersion 7, MsgVersion 2, MsgId 16, BaseSeq 15, PID{Id:0,Epoch:0}, uncompressed)
2022-02-08 15:30:57,432 [8] INFO  producer.Program - rdkafka#producer-1-[thrd:localhost:19093/bootstrap]: localhost:19093/2: Sent ProduceRequest (v7, 210 bytes @ 0, CorrId 13)
2022-02-08 15:30:57,432 [8] INFO  producer.Program - rdkafka#producer-1-[thrd:localhost:19093/bootstrap]: localhost:19093/2: topic [3]: Produce MessageSet with 1 message(s) (82 bytes, ApiVersion 7, MsgVersion 2, MsgId 9, BaseSeq 8, PID{Id:0,Epoch:0}, uncompressed)
2022-02-08 15:30:57,433 [8] INFO  producer.Program - rdkafka#producer-1-[thrd:localhost:19093/bootstrap]: localhost:19093/2: Sent ProduceRequest (v7, 148 bytes @ 0, CorrId 14)
2022-02-08 15:30:57,432 [7] INFO  producer.Program - rdkafka#producer-1-[thrd:localhost:19092/bootstrap]: localhost:19092/1: topic [2]: Produce MessageSet with 1 message(s) (81 bytes, ApiVersion 7, MsgVersion 2, MsgId 22, BaseSeq 21, PID{Id:0,Epoch:0}, uncompressed)
2022-02-08 15:30:57,433 [7] INFO  producer.Program - rdkafka#producer-1-[thrd:localhost:19092/bootstrap]: localhost:19092/1: Sent ProduceRequest (v7, 147 bytes @ 0, CorrId 17)
2022-02-08 15:30:57,474 [7] INFO  producer.Program - rdkafka#producer-1-[thrd:localhost:19092/bootstrap]: localhost:19092/1: Received ProduceResponse (v7, 49 bytes, CorrId 17, rtt 41.60ms)
2022-02-08 15:30:57,475 [7] INFO  producer.Program - rdkafka#producer-1-[thrd:localhost:19092/bootstrap]: localhost:19092/1: topic [2]: MessageSet with 1 message(s) (MsgId 22, BaseSeq 21) delivered
2022-02-08 15:30:57,476 [12] DEBUG producer.Program - Delivery : NoError - Success | Message : key-18 - value-2 | Metadata : topic [[2]] - 27
2022-02-08 15:30:57,520 [11] INFO  producer.Program - rdkafka#producer-1-[thrd:localhost:19094/bootstrap]: localhost:19094/3: Received ProduceResponse (v7, 49 bytes, CorrId 8, rtt 88.32ms)
2022-02-08 15:30:57,521 [11] INFO  producer.Program - rdkafka#producer-1-[thrd:localhost:19094/bootstrap]: localhost:19094/3: topic [1]: MessageSet with 4 message(s) (MsgId 17, BaseSeq 16) delivered
2022-02-08 15:30:57,521 [12] DEBUG producer.Program - Delivery : NoError - Success | Message : key-6 - value-6 | Metadata : topic [[1]] - 22
2022-02-08 15:30:57,521 [12] DEBUG producer.Program - Delivery : NoError - Success | Message : key-77 - value-62 | Metadata : topic [[1]] - 23
2022-02-08 15:30:57,521 [12] DEBUG producer.Program - Delivery : NoError - Success | Message : key-21 - value-70 | Metadata : topic [[1]] - 24
2022-02-08 15:30:57,521 [12] DEBUG producer.Program - Delivery : NoError - Success | Message : key-89 - value-24 | Metadata : topic [[1]] - 25
2022-02-08 15:30:57,543 [8] INFO  producer.Program - rdkafka#producer-1-[thrd:localhost:19093/bootstrap]: localhost:19093/2: Received ProduceResponse (v7, 49 bytes, CorrId 13, rtt 110.54ms)
2022-02-08 15:30:57,543 [8] INFO  producer.Program - rdkafka#producer-1-[thrd:localhost:19093/bootstrap]: localhost:19093/2: topic [0]: MessageSet with 4 message(s) (MsgId 16, BaseSeq 15) delivered
2022-02-08 15:30:57,543 [12] DEBUG producer.Program - Delivery : NoError - Success | Message : key-73 - value-97 | Metadata : topic [[0]] - 21
2022-02-08 15:30:57,543 [12] DEBUG producer.Program - Delivery : NoError - Success | Message : key-9 - value-40 | Metadata : topic [[0]] - 22
2022-02-08 15:30:57,544 [12] DEBUG producer.Program - Delivery : NoError - Success | Message : key-65 - value-52 | Metadata : topic [[0]] - 23
2022-02-08 15:30:57,544 [12] DEBUG producer.Program - Delivery : NoError - Success | Message : key-59 - value-18 | Metadata : topic [[0]] - 24
2022-02-08 15:30:57,570 [8] INFO  producer.Program - rdkafka#producer-1-[thrd:localhost:19093/bootstrap]: localhost:19093/2: Received ProduceResponse (v7, 49 bytes, CorrId 14, rtt 137.87ms)
2022-02-08 15:30:57,571 [8] INFO  producer.Program - rdkafka#producer-1-[thrd:localhost:19093/bootstrap]: localhost:19093/2: topic [3]: MessageSet with 1 message(s) (MsgId 9, BaseSeq 8) delivered
2022-02-08 15:30:57,571 [12] DEBUG producer.Program - Delivery : NoError - Success | Message : key-74 - value-40 | Metadata : topic [[3]] - 13
2022-02-08 15:30:57,580 [1] INFO  producer.Program - rdkafka#producer-1-[thrd:app]: Transactional API called: commit_transaction (begin) (in txn state InTransaction, idemp state Assigned)
2022-02-08 15:30:57,580 [9] INFO  producer.Program - rdkafka#producer-1-[thrd:main]: Transaction state change InTransaction -> BeginCommit
2022-02-08 15:30:57,580 [1] INFO  producer.Program - rdkafka#producer-1-[thrd:app]: Flushing 0 outstanding message(s) prior to commit
2022-02-08 15:30:57,580 [1] INFO  producer.Program - rdkafka#producer-1-[thrd:app]: Transaction commit message flush complete
2022-02-08 15:30:57,581 [1] INFO  producer.Program - rdkafka#producer-1-[thrd:app]: Transactional API called: commit_transaction (in txn state BeginCommit, idemp state Assigned)
2022-02-08 15:30:57,581 [9] INFO  producer.Program - rdkafka#producer-1-[thrd:main]: Transaction state change BeginCommit -> CommittingTransaction
2022-02-08 15:30:57,581 [10] INFO  producer.Program - rdkafka#producer-1-[thrd:TxnCoordinator]: TxnCoordinator/3: Sent EndTxnRequest (v1, 48 bytes @ 0, CorrId 52)
2022-02-08 15:30:57,642 [10] INFO  producer.Program - rdkafka#producer-1-[thrd:TxnCoordinator]: TxnCoordinator/3: Received EndTxnResponse (v1, 6 bytes, CorrId 52, rtt 61.62ms)
2022-02-08 15:30:57,642 [9] INFO  producer.Program - rdkafka#producer-1-[thrd:main]: EndTxn returned NO_ERROR in state CommittingTransaction (may_retry=true)
2022-02-08 15:30:57,642 [9] INFO  producer.Program - rdkafka#producer-1-[thrd:main]: Transaction state change CommittingTransaction -> CommitNotAcked
2022-02-08 15:30:57,642 [1] INFO  producer.Program - rdkafka#producer-1-[thrd:app]: Transactional API called: commit_transaction (ack) (in txn state CommitNotAcked, idemp state Assigned)
2022-02-08 15:30:57,643 [9] INFO  producer.Program - rdkafka#producer-1-[thrd:main]: Committed transaction now acked by application
2022-02-08 15:30:57,643 [9] INFO  producer.Program - rdkafka#producer-1-[thrd:main]: Transaction successfully committed
2022-02-08 15:30:57,643 [9] INFO  producer.Program - rdkafka#producer-1-[thrd:main]: Transaction state change CommitNotAcked -> Ready
2022-02-08 15:30:57,643 [1] INFO  producer.Program - Transaction committed
2022-02-08 15:30:57,643 [9] INFO  producer.Program - rdkafka#producer-1-[thrd:main]: Transaction state change Ready -> InTransaction
2022-02-08 15:30:57,643 [1] INFO  producer.Program - Producer began one transaction
2022-02-08 15:30:57,643 [1] INFO  producer.Program - rdkafka#producer-1-[thrd:app]: Marked topic [2] as part of transaction: scheduling registration
2022-02-08 15:30:57,643 [1] INFO  producer.Program - rdkafka#producer-1-[thrd:app]: Marked topic [0] as part of transaction: not scheduling registration
2022-02-08 15:30:57,643 [1] INFO  producer.Program - rdkafka#producer-1-[thrd:app]: Marked topic [3] as part of transaction: not scheduling registration
2022-02-08 15:30:57,643 [1] INFO  producer.Program - rdkafka#producer-1-[thrd:app]: Marked topic [1] as part of transaction: not scheduling registration
2022-02-08 15:30:57,644 [9] INFO  producer.Program - rdkafka#producer-1-[thrd:main]: TxnCoordinator/3: Registering partitions with transaction
2022-02-08 15:30:57,644 [10] INFO  producer.Program - rdkafka#producer-1-[thrd:TxnCoordinator]: TxnCoordinator/3: Sent AddPartitionsToTxnRequest (v0, 78 bytes @ 0, CorrId 53)
2022-02-08 15:30:57,668 [10] INFO  producer.Program - rdkafka#producer-1-[thrd:TxnCoordinator]: TxnCoordinator/3: Received AddPartitionsToTxnResponse (v0, 43 bytes, CorrId 53, rtt 24.17ms)
2022-02-08 15:30:57,669 [9] INFO  producer.Program - rdkafka#producer-1-[thrd:main]: TxnCoordinator/3: AddPartitionsToTxn response: partition "topic": [2]: Broker: Producer attempted to update a transaction while another concurrent operation on the same transaction was ongoing
2022-02-08 15:30:57,689 [9] INFO  producer.Program - rdkafka#producer-1-[thrd:main]: TxnCoordinator/3: Registering partitions with transaction
2022-02-08 15:30:57,689 [10] INFO  producer.Program - rdkafka#producer-1-[thrd:TxnCoordinator]: TxnCoordinator/3: Sent AddPartitionsToTxnRequest (v0, 78 bytes @ 0, CorrId 54)
2022-02-08 15:30:57,710 [10] INFO  producer.Program - rdkafka#producer-1-[thrd:TxnCoordinator]: TxnCoordinator/3: Received AddPartitionsToTxnResponse (v0, 43 bytes, CorrId 54, rtt 20.81ms)
2022-02-08 15:30:57,710 [9] INFO  producer.Program - rdkafka#producer-1-[thrd:main]: TxnCoordinator/3: AddPartitionsToTxn response: partition "topic": [2]: Broker: Producer attempted to update a transaction while another concurrent operation on the same transaction was ongoing
2022-02-08 15:30:57,731 [9] INFO  producer.Program - rdkafka#producer-1-[thrd:main]: TxnCoordinator/3: Registering partitions with transaction
2022-02-08 15:30:57,731 [10] INFO  producer.Program - rdkafka#producer-1-[thrd:TxnCoordinator]: TxnCoordinator/3: Sent AddPartitionsToTxnRequest (v0, 78 bytes @ 0, CorrId 55)
2022-02-08 15:30:57,751 [10] INFO  producer.Program - rdkafka#producer-1-[thrd:TxnCoordinator]: TxnCoordinator/3: Received AddPartitionsToTxnResponse (v0, 43 bytes, CorrId 55, rtt 19.99ms)
2022-02-08 15:30:57,751 [9] INFO  producer.Program - rdkafka#producer-1-[thrd:main]: TxnCoordinator/3: AddPartitionsToTxn response: partition "topic": [2]: Broker: Producer attempted to update a transaction while another concurrent operation on the same transaction was ongoing
2022-02-08 15:30:57,771 [9] INFO  producer.Program - rdkafka#producer-1-[thrd:main]: TxnCoordinator/3: Registering partitions with transaction
2022-02-08 15:30:57,771 [10] INFO  producer.Program - rdkafka#producer-1-[thrd:TxnCoordinator]: TxnCoordinator/3: Sent AddPartitionsToTxnRequest (v0, 78 bytes @ 0, CorrId 56)
2022-02-08 15:30:57,786 [10] INFO  producer.Program - rdkafka#producer-1-[thrd:TxnCoordinator]: TxnCoordinator/3: Received AddPartitionsToTxnResponse (v0, 43 bytes, CorrId 56, rtt 14.77ms)
2022-02-08 15:30:57,787 [9] INFO  producer.Program - rdkafka#producer-1-[thrd:main]: TxnCoordinator/3: AddPartitionsToTxn response: partition "topic": [2]: Broker: Producer attempted to update a transaction while another concurrent operation on the same transaction was ongoing
2022-02-08 15:30:57,807 [9] INFO  producer.Program - rdkafka#producer-1-[thrd:main]: TxnCoordinator/3: Registering partitions with transaction
2022-02-08 15:30:57,807 [10] INFO  producer.Program - rdkafka#producer-1-[thrd:TxnCoordinator]: TxnCoordinator/3: Sent AddPartitionsToTxnRequest (v0, 78 bytes @ 0, CorrId 57)
2022-02-08 15:30:57,822 [10] INFO  producer.Program - rdkafka#producer-1-[thrd:TxnCoordinator]: TxnCoordinator/3: Received AddPartitionsToTxnResponse (v0, 43 bytes, CorrId 57, rtt 14.93ms)
2022-02-08 15:30:57,822 [9] INFO  producer.Program - rdkafka#producer-1-[thrd:main]: TxnCoordinator/3: AddPartitionsToTxn response: partition "topic": [2]: Broker: Producer attempted to update a transaction while another concurrent operation on the same transaction was ongoing
2022-02-08 15:30:57,842 [9] INFO  producer.Program - rdkafka#producer-1-[thrd:main]: TxnCoordinator/3: Registering partitions with transaction
2022-02-08 15:30:57,842 [10] INFO  producer.Program - rdkafka#producer-1-[thrd:TxnCoordinator]: TxnCoordinator/3: Sent AddPartitionsToTxnRequest (v0, 78 bytes @ 0, CorrId 58)
2022-02-08 15:30:57,883 [10] INFO  producer.Program - rdkafka#producer-1-[thrd:TxnCoordinator]: TxnCoordinator/3: Received AddPartitionsToTxnResponse (v0, 43 bytes, CorrId 58, rtt 40.76ms)
2022-02-08 15:30:57,883 [9] INFO  producer.Program - rdkafka#producer-1-[thrd:main]: TxnCoordinator/3: AddPartitionsToTxn response: partition "topic": [2]: Broker: Producer attempted to update a transaction while another concurrent operation on the same transaction was ongoing
2022-02-08 15:30:57,904 [9] INFO  producer.Program - rdkafka#producer-1-[thrd:main]: TxnCoordinator/3: Registering partitions with transaction
2022-02-08 15:30:57,904 [10] INFO  producer.Program - rdkafka#producer-1-[thrd:TxnCoordinator]: TxnCoordinator/3: Sent AddPartitionsToTxnRequest (v0, 78 bytes @ 0, CorrId 59)
2022-02-08 15:30:57,914 [10] INFO  producer.Program - rdkafka#producer-1-[thrd:TxnCoordinator]: TxnCoordinator/3: Received AddPartitionsToTxnResponse (v0, 43 bytes, CorrId 59, rtt 9.51ms)
2022-02-08 15:30:57,914 [9] INFO  producer.Program - rdkafka#producer-1-[thrd:main]: TxnCoordinator/3: AddPartitionsToTxn response: partition "topic": [2]: Broker: Producer attempted to update a transaction while another concurrent operation on the same transaction was ongoing
2022-02-08 15:30:57,934 [9] INFO  producer.Program - rdkafka#producer-1-[thrd:main]: TxnCoordinator/3: Registering partitions with transaction
2022-02-08 15:30:57,935 [10] INFO  producer.Program - rdkafka#producer-1-[thrd:TxnCoordinator]: TxnCoordinator/3: Sent AddPartitionsToTxnRequest (v0, 78 bytes @ 0, CorrId 60)
2022-02-08 15:30:57,954 [10] INFO  producer.Program - rdkafka#producer-1-[thrd:TxnCoordinator]: TxnCoordinator/3: Received AddPartitionsToTxnResponse (v0, 43 bytes, CorrId 60, rtt 19.73ms)
2022-02-08 15:30:57,955 [9] INFO  producer.Program - rdkafka#producer-1-[thrd:main]: TxnCoordinator/3: AddPartitionsToTxn response: partition "topic": [2]: Broker: Producer attempted to update a transaction while another concurrent operation on the same transaction was ongoing
